184.105.247.195 - - [23/Nov/2019:03:23:48 +0000] "GET / HTTP/1.1" 301 - "-" "-"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/plugins/wp-live-chat-support/js/vendor/wdt-emoji/wdt-emoji-concat.min.js HTTP/1.1" 200 62580 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-includes/js/jquery/ui/core.min.js HTTP/1.1" 200 1813 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/plugins/mega-addons-for-visual-composer/js/script.js HTTP/1.1" 200 1017 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/plugins/revslider/public/assets/js/revolution.tools.min.js HTTP/1.1" 200 50582 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/plugins/js_composer/assets/css/js_composer.min.css HTTP/1.1" 200 45758 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:25 +0000] "GET /wp-content/plugins/revslider/public/assets/js/rs6.min.js HTTP/1.1" 200 67370 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/themes/homey-child/custom_main.js HTTP/1.1" 200 509 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/themes/homey/js/infobox_packed.js HTTP/1.1" 200 2548 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/10/logo.png HTTP/1.1" 200 5617 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/10/ic3.png HTTP/1.1" 200 4510 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/10/ic2.png HTTP/1.1" 200 4242 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
46.98.35.56 - - [23/Nov/2019:05:12:26 +0000] "GET /wp-content/uploads/2019/10/ic1.png HTTP/1.1" 200 3874 "https://luxurytravelproperties.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
